altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,n_landings,total_samples,mean,std_between_landings,median,q05,q25,q75,q95,min_landing_mean,max_landing_mean,mean_of_landing_medians
25.0,30.0,27.5,pitch_deg,4,104,-5.369794487021636,1.777914753564008,-5.494938389867799,-7.134285177503314,-6.014221214112782,-4.850511662776654,-3.430102332555332,-7.4143011683509465,-3.0750000000000006,-5.387425382137298
25.0,30.0,27.5,q_radps,4,104,-0.0047191458433782215,0.006902539171573441,-0.0041015531542376625,-0.012000107244977144,-0.009332755480215027,0.0005120564825991428,0.0016971857934239163,-0.012666945186167674,0.0019934681211301107,-0.002488030736969873
25.0,30.0,27.5,roll_deg,4,104,0.3367488468309996,1.3178864416657174,0.2362730813912856,-0.9658458835102893,-0.14948408338537925,0.7225060116076645,1.7800096487878874,-1.169936333541517,2.044385558082944,0.34472700878977774
25.0,30.0,27.5,sideslip_deg,4,104,0.4656527740576091,2.715513429071392,0.15202523090709477,-2.1590272334383593,-0.8790141015417046,1.4966921065064085,3.5294113419642965,-2.4790305164125233,4.03759115082877,0.5471817702054977
25.0,30.0,27.5,throttle_output,4,104,0.5362318041778746,0.7561185142054665,0.24420073486509777,0.03191253798348564,0.15956268991742817,0.6208698491255442,1.4493945674101507,0.0,1.6565257469813028,0.03270283341407775
30.0,35.0,32.5,airspeed_mps,4,172,23.668046309834804,0.9781984571751409,23.447309020071316,22.84697472093884,22.961368005283752,24.15398732462237,24.79815010439965,22.81837639985261,24.959190799343972,23.54328203201294
30.0,35.0,32.5,aoa_deg,4,172,3.2814359371431925,1.2331916798801155,3.063069153554512,2.1685061990830206,2.750390736133822,3.5941143545638834,4.700079172227518,2.0230350648203204,4.976570376643428,3.277983248233795
30.0,35.0,32.5,descent_rate_mps,4,172,2.5522040448286716,0.9100657613762333,2.4573635534808,1.7015714943795657,1.8898327073744379,3.1197348909350335,3.535613283164798,1.6545061911308476,3.6395828812222395,2.3470449447733586
30.0,35.0,32.5,groundspeed_mps,4,172,21.485747094672806,1.2604548034758336,21.37712015778936,20.25672944295906,20.673805701501095,22.189061550961075,22.86684245802338,20.15246037832355,23.03628768478896,21.794731761019012
30.0,35.0,32.5,p_radps,4,172,0.01229446874449432,0.006967533867975881,0.010247678744847022,0.006867367445818941,0.0074931243914869465,0.015049023097854396,0.020587076042675914,0.006710928209401939,0.0219715892788813,0.0029861975926905745
30.0,35.0,32.5,pilot_pitch_centered,4,172,0.006147947214076247,0.002917103587636739,0.00593225806451613,0.003443010752688173,0.003881720430107527,0.008198484848484849,0.009154848484848486,0.0033333333333333344,0.009393939393939395,0.006
30.0,35.0,32.5,pilot_roll_centered,4,172,0.013396500488758553,0.015866872255449107,0.013064516129032259,-0.0016040000000000015,0.0009399999999999994,0.025521016617790812,0.02886177908113392,-0.002240000000000002,0.029696969696969697,0.01975
