altitude_bin_lower_m,altitude_bin_upper_m,altitude_bin_center_m,variable,expert_fbwa_n_landings,expert_fbwa_total_samples,expert_fbwa_mean,expert_fbwa_std_between_landings,expert_fbwa_median,expert_fbwa_q05,expert_fbwa_q25,expert_fbwa_q75,expert_fbwa_q95,expert_fbwa_min_landing_mean,expert_fbwa_max_landing_mean,expert_fbwa_mean_of_landing_medians,fail_auto_n_landings,fail_auto_total_samples,fail_auto_mean,fail_auto_std_between_landings,fail_auto_median,fail_auto_q05,fail_auto_q25,fail_auto_q75,fail_auto_q95,fail_auto_min_landing_mean,fail_auto_max_landing_mean,fail_auto_mean_of_landing_medians,mean_diff,abs_mean_diff,mean_pct_diff,median_diff,comparison_mean_outside_reference_iqr,comparison_mean_outside_reference_90pct,diff_in_reference_std
12.0,13.0,12.5,pilot_throttle_norm,13,115,0.0686394176901529,0.0509637124055607,0.0476666666666666,0.0448,0.0467999999999999,0.0484999999999999,0.1778666666666666,0.04275,0.2011666666666667,0.069,4,26,0.0113428571428571,0.0075797438615564,0.0147571428571428,0.0022071428571428,0.0110357142857142,0.0150642857142857,0.0156985714285714,0.0,0.0158571428571428,0.01125,-0.0572965605472958,0.0572965605472958,-83.47471828205157,-0.0329095238095238,True,True,-1.1242619079893426
12.0,13.0,12.5,pitch_deg,13,115,-3.069904193681393,3.2665514269439293,-3.8172302643458047,-6.9957267284393305,-5.699914836883545,-0.4012887319549918,1.4969619698653904,-8.123979926109314,2.6647395246169148,-3.012427501953565,4,26,-3.631301164627075,1.8231524903795049,-3.4796394280024936,-5.52808417728969,-4.891003390720912,-2.2199372019086567,-1.946844583238874,-5.687354373931885,-1.8785714285714283,-3.62467798948288,-0.5613969709456823,0.5613969709456823,18.28711697587089,0.3375908363433111,False,False,-0.1718622784613269
12.0,13.0,12.5,q_radps,13,115,0.0348366855310443,0.0533823569608456,0.0123802533683677,-0.031920796384414,0.0028777129751128,0.0814802938451368,0.1067023910848156,-0.0445850168665249,0.1223205798970801,0.0273430507737569,4,26,0.0007851798553019,0.0143169808596945,0.0026511248999408,-0.0148555684036441,-0.0079891286524278,0.0114254334076706,0.0138136050517537,-0.0165721783414482,0.0144106479627745,0.0060441994573921,-0.034051505675742395,0.034051505675742395,-97.74611205591818,-0.0097291284684269,True,False,-0.637879397133367
12.0,13.0,12.5,sideslip_deg,13,115,0.5531742992119432,3.5004716385475048,0.5102449563833383,-4.947276980536325,-1.0393288612365723,2.779943307240804,4.984271438916522,-7.279646056038993,5.787609895070394,0.5285256550862238,4,26,1.193541493160384,2.468088057810954,1.1833486820970265,-1.211997338448252,-0.6637977519205639,3.040687927177974,3.6133502602577208,-1.349047235080174,3.7565158435276578,1.126673549413681,0.6403671939484409,0.6403671939484409,115.76228231512444,0.6731037257136882,False,False,0.18293740389056734
12.0,13.0,12.5,throttle_output,13,115,3.841836349924585,5.428535610685441,2.0,1.0,1.2,2.0,15.46666666666666,1.0,17.916666666666668,3.8846153846153846,4,26,0.7043753385543823,1.4087506771087646,0.0,0.0,0.0,0.7043753385543823,2.394876151084899,0.0,2.817501354217529,0.544595718383789,-3.1374610113702026,3.1374610113702026,-81.66566000219636,-2.0,True,True,-0.5779571575793803
13.0,14.0,13.5,airspeed_mps,13,109,22.857315358607607,2.0591097920801475,23.007062687593347,20.006475321451823,21.082209995814733,23.93241818745931,25.76072228749593,19.43510882059733,25.782610416412357,22.877806663513184,4,30,24.43496305601937,1.283619921347797,24.26346789087568,23.23853363309588,23.57061093194144,25.127820014953613,25.871485710144043,23.15551430838449,26.05740213394165,24.331812620162964,1.5776476974117628,1.5776476974117628,6.902156586021167,1.256405203282334,True,False,0.7661794934295351
13.0,14.0,13.5,aoa_deg,13,109,3.710041779054411,1.6293133515243226,3.55750972032547,1.875414858924018,2.2799311876297,4.668863689198213,6.017676544189451,1.852238443162706,7.346254825592041,3.6816037113849935,4,30,2.7107351440936327,1.6094563603975625,2.564611990536962,1.145426634326577,2.1408631671220064,3.1344839675085883,4.480616068840026,0.8965675011277199,4.817149094172886,2.7096825540065765,-0.9993066349607784,0.9993066349607784,-26.935185490430637,-0.992897729788508,False,False,-0.6133299245512631
13.0,14.0,13.5,descent_rate_mps,13,109,2.9463545451412987,1.2460364208354102,2.70615279674562,1.3532828202766474,1.893308560053304,3.727213859559072,4.984048843381853,1.2183798060697266,5.298763513566364,2.903570211850047,4,30,2.681429960897149,0.3906287873098011,2.6338576419003363,2.3129186928261305,2.4215771257875787,2.8937104770099062,3.1165424755637043,2.2857540845857685,3.172250475202154,2.7022200822809204,-0.26492458424414966,0.26492458424414966,-8.99160573465352,-0.0722951548452837,False,False,-0.2126138368142802
13.0,14.0,13.5,groundspeed_mps,13,109,22.487566048521764,2.9975781405757926,22.508735882782283,18.25587206194236,20.82126043808091,23.51321306474292,27.00825234126245,17.916573330714822,29.461848335247787,22.484439767103684,4,30,21.802288965999903,0.8435643905285133,21.8030939554971,20.91260770013816,21.35971023841006,22.245672683086944,22.690843246565564,20.800832065570184,22.80213588743522,21.80544774677692,-0.6852770825218606,0.6852770825218606,-3.047359954577689,-0.7056419272851819,False,False,-0.22861024813525913
13.0,14.0,13.5,p_radps,13,109,-0.0201476886499562,0.059078998159536,-0.0047953844070434,-0.1276358319994281,-0.0477028020347157,0.0131130765325256,0.0505243019107728,-0.1481534434920724,0.054260940849781,-0.0156264038255008,4,30,-0.0349788711152671,0.0465300854465441,-0.0355672570211546,-0.0836241339507977,-0.0538465381541754,-0.0166995899822462,0.014490131988506,-0.0910685328999533,0.0222875624811941,-0.0464413510635494,-0.014831182465310903,0.014831182465310903,73.61232706632651,-0.030771872614111198,False,False,-0.2510398437235007
