mavpackettype,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,_t,t
RCOU,32064669,1508,1504,2000,1504,0,0,0,0,0,0,0,0,0,0,1768451541.020035,30.319534
RCOU,32104653,1509,1504,2000,1504,0,0,0,0,0,0,0,0,0,0,1768451541.060019,30.359518
RCOU,32144637,1512,1504,2000,1506,0,0,0,0,0,0,0,0,0,0,1768451541.1000032,30.399502
RCOU,32184621,1514,1502,2000,1507,0,0,0,0,0,0,0,0,0,0,1768451541.1399872,30.439486
RCOU,32224605,1519,1501,2000,1509,0,0,0,0,0,0,0,0,0,0,1768451541.1799712,30.47947
RCOU,32264589,1521,1500,2000,1510,0,0,0,0,0,0,0,0,0,0,1768451541.2199552,30.519454
RCOU,32304573,1518,1498,2000,1509,0,0,0,0,0,0,0,0,0,0,1768451541.2599392,30.559438
RCOU,32344557,1525,1497,2000,1512,0,0,0,0,0,0,0,0,0,0,1768451541.2999232,30.599422
RCOU,32384541,1525,1494,2000,1512,0,0,0,0,0,0,0,0,0,0,1768451541.3399072,30.639406
RCOU,32424525,1528,1492,2000,1514,0,0,0,0,0,0,0,0,0,0,1768451541.3798912,30.67939
RCOU,32464509,1527,1490,2000,1513,0,0,0,0,0,0,0,0,0,0,1768451541.4198751,30.719374
RCOU,32504493,1525,1486,2000,1512,0,0,0,0,0,0,0,0,0,0,1768451541.4598591,30.759358
RCOU,32544477,1532,1484,2000,1516,0,0,0,0,0,0,0,0,0,0,1768451541.4998431,30.799342
RCOU,32584461,1530,1481,2000,1515,0,0,0,0,0,0,0,0,0,0,1768451541.539827,30.839326
RCOU,32624445,1534,1479,2000,1517,0,0,0,0,0,0,0,0,0,0,1768451541.579811,30.87931
RCOU,32664429,1533,1477,2000,1516,0,0,0,0,0,0,0,0,0,0,1768451541.619795,30.919294
RCOU,32704413,1529,1476,2000,1514,0,0,0,0,0,0,0,0,0,0,1768451541.659779,30.959278
RCOU,32744397,1537,1473,2000,1518,0,0,0,0,0,0,0,0,0,0,1768451541.699763,30.999262
RCOU,32784381,1534,1472,2000,1517,0,0,0,0,0,0,0,0,0,0,1768451541.739747,31.039246
RCOU,32824365,1539,1470,2000,1519,0,0,0,0,0,0,0,0,0,0,1768451541.779731,31.07923
RCOU,32864349,1539,1469,2000,1519,0,0,0,0,0,0,0,0,0,0,1768451541.819715,31.119214
RCOU,32904333,1533,1468,2000,1516,0,0,0,0,0,0,0,0,0,0,1768451541.8596992,31.159198
RCOU,32944317,1543,1468,2000,1521,0,0,0,0,0,0,0,0,0,0,1768451541.8996832,31.199182
RCOU,32985134,1539,1467,2000,1519,0,0,0,0,0,0,0,0,0,0,1768451541.9405,31.239999
RCOU,33025118,1543,1466,2000,1521,0,0,0,0,0,0,0,0,0,0,1768451541.9804842,31.279983
RCOU,33065102,1541,1466,2000,1520,0,0,0,0,0,0,0,0,0,0,1768451542.0204682,31.319967
RCOU,33105086,1534,1467,2000,1517,0,0,0,0,0,0,0,0,0,0,1768451542.0604522,31.359951
RCOU,33145070,1545,1465,2000,1522,0,0,0,0,0,0,0,0,0,0,1768451542.1004362,31.399935
RCOU,33185054,1540,1466,2000,1520,0,0,0,0,0,0,0,0,0,0,1768451542.1404202,31.439919
RCOU,33225038,1547,1467,2000,1523,0,0,0,0,0,0,0,0,0,0,1768451542.1804042,31.479903
RCOU,33265022,1549,1466,2000,1524,0,0,0,0,0,0,0,0,0,0,1768451542.2203882,31.519887
RCOU,33305006,1540,1468,2000,1520,0,0,0,0,0,0,0,0,0,0,1768451542.2603722,31.559871
RCOU,33344990,1551,1468,2000,1525,0,0,0,0,0,0,0,0,0,0,1768451542.3003561,31.599855
RCOU,33384974,1547,1469,2000,1523,0,0,0,0,0,0,0,0,0,0,1768451542.3403401,31.639839
RCOU,33424958,1554,1468,2000,1527,0,0,0,0,0,0,0,0,0,0,1768451542.3803241,31.679823
RCOU,33464942,1556,1469,2000,1528,0,0,0,0,0,0,0,0,0,0,1768451542.420308,31.719807
RCOU,33504926,1547,1470,2000,1523,0,0,0,0,0,0,0,0,0,0,1768451542.460292,31.759791
RCOU,33544910,1562,1469,2000,1531,0,0,0,0,0,0,0,0,0,0,1768451542.500276,31.799775
RCOU,33584894,1556,1468,2000,1528,0,0,0,0,0,0,0,0,0,0,1768451542.54026,31.839759
RCOU,33624878,1561,1468,2000,1530,0,0,0,0,0,0,0,0,0,0,1768451542.580244,31.879743
RCOU,33664862,1563,1467,2000,1531,0,0,0,0,0,0,0,0,0,0,1768451542.620228,31.919727
RCOU,33704846,1550,1468,2000,1525,0,0,0,0,0,0,0,0,0,0,1768451542.660212,31.959711
RCOU,33744830,1566,1463,2000,1533,0,0,0,0,0,0,0,0,0,0,1768451542.700196,31.999695
RCOU,33784814,1559,1464,2000,1529,0,0,0,0,0,0,0,0,0,0,1768451542.74018,32.039679
RCOU,33824798,1560,1460,2000,1530,0,0,0,0,0,0,0,0,0,0,1768451542.7801642,32.079663
RCOU,33864782,1560,1458,2000,1530,0,0,0,0,0,0,0,0,0,0,1768451542.8201482,32.119647
RCOU,33904766,1551,1460,2000,1525,0,0,0,0,0,0,0,0,0,0,1768451542.8601322,32.159631
RCOU,33944750,1561,1457,2000,1530,0,0,0,0,0,0,0,0,0,0,1768451542.9001162,32.199615
RCOU,33984734,1551,1459,2000,1525,0,0,0,0,0,0,0,0,0,0,1768451542.9401002,32.239599
RCOU,34024718,1555,1459,2000,1527,0,0,0,0,0,0,0,0,0,0,1768451542.9800842,32.279583
RCOU,34064702,1551,1461,2000,1525,0,0,0,0,0,0,0,0,0,0,1768451543.0200682,32.319567
RCOU,34104686,1541,1466,1990,1520,0,0,0,0,0,0,0,0,0,0,1768451543.0600522,32.359551
RCOU,34144670,1550,1461,1990,1525,0,0,0,0,0,0,0,0,0,0,1768451543.1000361,32.399535
RCOU,34184654,1541,1460,1990,1520,0,0,0,0,0,0,0,0,0,0,1768451543.1400201,32.439519
RCOU,34224638,1543,1456,1980,1521,0,0,0,0,0,0,0,0,0,0,1768451543.1800041,32.479503
RCOU,34264622,1542,1453,1980,1521,0,0,0,0,0,0,0,0,0,0,1768451543.219988,32.519487
RCOU,34304606,1534,1452,1980,1517,0,0,0,0,0,0,0,0,0,0,1768451543.259972,32.559471
RCOU,34344590,1543,1445,1960,1521,0,0,0,0,0,0,0,0,0,0,1768451543.299956,32.599455
RCOU,34384574,1537,1444,1960,1518,0,0,0,0,0,0,0,0,0,0,1768451543.33994,32.639439
RCOU,34424558,1539,1440,1940,1519,0,0,0,0,0,0,0,0,0,0,1768451543.379924,32.679423
RCOU,34464542,1538,1437,1940,1519,0,0,0,0,0,0,0,0,0,0,1768451543.419908,32.719407
RCOU,34504526,1531,1439,1940,1515,0,0,0,0,0,0,0,0,0,0,1768451543.459892,32.759391
RCOU,34544510,1539,1435,1920,1519,0,0,0,0,0,0,0,0,0,0,1768451543.499876,32.799375
RCOU,34584494,1534,1436,1920,1517,0,0,0,0,0,0,0,0,0,0,1768451543.5398602,32.839359
RCOU,34624478,1537,1442,1900,1518,0,0,0,0,0,0,0,0,0,0,1768451543.5798442,32.879343
RCOU,34664462,1537,1449,1900,1518,0,0,0,0,0,0,0,0,0,0,1768451543.6198282,32.919327
RCOU,34704446,1532,1457,1900,1516,0,0,0,0,0,0,0,0,0,0,1768451543.6598122,32.959311
RCOU,34744430,1540,1466,1880,1520,0,0,0,0,0,0,0,0,0,0,1768451543.6997962,32.999295
RCOU,34784414,1535,1474,1880,1517,0,0,0,0,0,0,0,0,0,0,1768451543.7397802,33.039279
RCOU,34824398,1536,1482,1860,1518,0,0,0,0,0,0,0,0,0,0,1768451543.7797642,33.079263
RCOU,34864382,1536,1489,1860,1518,0,0,0,0,0,0,0,0,0,0,1768451543.8197482,33.119247
RCOU,34904366,1530,1496,1860,1515,0,0,0,0,0,0,0,0,0,0,1768451543.8597322,33.159231
RCOU,34944350,1533,1497,1840,1516,0,0,0,0,0,0,0,0,0,0,1768451543.8997161,33.199215
RCOU,34984334,1529,1500,1840,1514,0,0,0,0,0,0,0,0,0,0,1768451543.9397001,33.239199
RCOU,35024318,1526,1500,1820,1513,0,0,0,0,0,0,0,0,0,0,1768451543.979684,33.279183
RCOU,35065135,1523,1500,1820,1511,0,0,0,0,0,0,0,0,0,0,1768451544.0205011,33.32
RCOU,35105119,1517,1500,1820,1508,0,0,0,0,0,0,0,0,0,0,1768451544.0604851,33.359984
RCOU,35145103,1515,1493,1800,1507,0,0,0,0,0,0,0,0,0,0,1768451544.100469,33.399968
RCOU,35185087,1511,1490,1800,1505,0,0,0,0,0,0,0,0,0,0,1768451544.140453,33.439952
RCOU,35225071,1508,1482,1780,1504,0,0,0,0,0,0,0,0,0,0,1768451544.180437,33.479936
RCOU,35265055,1506,1476,1779,1503,0,0,0,0,0,0,0,0,0,0,1768451544.220421,33.51992
RCOU,35305039,1502,1473,1779,1501,0,0,0,0,0,0,0,0,0,0,1768451544.260405,33.559904
RCOU,35345023,1501,1462,1759,1500,0,0,0,0,0,0,0,0,0,0,1768451544.300389,33.599888
RCOU,35385007,1500,1459,1759,1500,0,0,0,0,0,0,0,0,0,0,1768451544.340373,33.639872
RCOU,35424991,1500,1452,1739,1500,0,0,0,0,0,0,0,0,0,0,1768451544.380357,33.679856
RCOU,35464975,1499,1447,1739,1500,0,0,0,0,0,0,0,0,0,0,1768451544.4203413,33.71984
RCOU,35504959,1498,1447,1739,1499,0,0,0,0,0,0,0,0,0,0,1768451544.4603252,33.759824
RCOU,35544943,1500,1443,1719,1500,0,0,0,0,0,0,0,0,0,0,1768451544.5003092,33.799808
RCOU,35584927,1500,1444,1719,1500,0,0,0,0,0,0,0,0,0,0,1768451544.5402932,33.839792
RCOU,35624911,1503,1444,1699,1501,0,0,0,0,0,0,0,0,0,0,1768451544.5802772,33.879776
RCOU,35664895,1505,1446,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6202612,33.91976
RCOU,35704879,1504,1449,1699,1502,0,0,0,0,0,0,0,0,0,0,1768451544.6602452,33.959744
RCOU,35744863,1511,1453,1679,1505,0,0,0,0,0,0,0,0,0,0,1768451544.7002292,33.999728
RCOU,35784847,1510,1458,1679,1505,0,0,0,0,0,0,0,0,0,0,1768451544.7402132,34.039712
RCOU,35824831,1513,1463,1659,1506,0,0,0,0,0,0,0,0,0,0,1768451544.7801971,34.079696
RCOU,35864815,1514,1468,1659,1507,0,0,0,0,0,0,0,0,0,0,1768451544.8201811,34.11968
RCOU,35904799,1514,1472,1659,1507,0,0,0,0,0,0,0,0,0,0,1768451544.860165,34.159664
RCOU,35944783,1516,1475,1639,1508,0,0,0,0,0,0,0,0,0,0,1768451544.900149,34.199648
RCOU,35984767,1515,1479,1639,1507,0,0,0,0,0,0,0,0,0,0,1768451544.940133,34.239632
RCOU,36024751,1514,1481,1619,1507,0,0,0,0,0,0,0,0,0,0,1768451544.980117,34.279616
RCOU,36064735,1515,1484,1619,1507,0,0,0,0,0,0,0,0,0,0,1768451545.020101,34.3196
RCOU,36104719,1513,1487,1619,1506,0,0,0,0,0,0,0,0,0,0,1768451545.060085,34.359584
RCOU,36144703,1512,1485,1599,1506,0,0,0,0,0,0,0,0,0,0,1768451545.100069,34.399568
RCOU,36184687,1511,1486,1599,1505,0,0,0,0,0,0,0,0,0,0,1768451545.140053,34.439552
RCOU,36224671,1509,1486,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.180037,34.479536
RCOU,36264655,1508,1485,1580,1504,0,0,0,0,0,0,0,0,0,0,1768451545.2200212,34.51952
RCOU,36304639,1507,1487,1580,1503,0,0,0,0,0,0,0,0,0,0,1768451545.2600052,34.559504
RCOU,36344623,1506,1482,1560,1503,0,0,0,0,0,0,0,0,0,0,1768451545.2999892,34.599488
RCOU,36384607,1505,1482,1560,1502,0,0,0,0,0,0,0,0,0,0,1768451545.3399732,34.639472
RCOU,36424591,1504,1480,1540,1502,0,0,0,0,0,0,0,0,0,0,1768451545.3799572,34.679456
RCOU,36464575,1503,1478,1540,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4199412,34.71944
RCOU,36504559,1503,1478,1540,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4599252,34.759424
RCOU,36544543,1502,1475,1520,1501,0,0,0,0,0,0,0,0,0,0,1768451545.4999092,34.799408
RCOU,36584527,1502,1475,1520,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5398932,34.839392
RCOU,36624511,1502,1474,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.5798771,34.879376
RCOU,36664495,1502,1474,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.6198611,34.91936
RCOU,36704479,1502,1475,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451545.659845,34.959344
RCOU,36744463,1502,1473,1480,1501,0,0,0,0,0,0,0,0,0,0,1768451545.699829,34.999328
RCOU,36784447,1504,1474,1480,1502,0,0,0,0,0,0,0,0,0,0,1768451545.739813,35.039312
RCOU,36824431,1503,1474,1460,1501,0,0,0,0,0,0,0,0,0,0,1768451545.779797,35.079296
RCOU,36864415,1504,1474,1460,1502,0,0,0,0,0,0,0,0,0,0,1768451545.819781,35.11928
RCOU,36904399,1504,1476,1460,1502,0,0,0,0,0,0,0,0,0,0,1768451545.859765,35.159264
RCOU,36944383,1505,1476,1440,1502,0,0,0,0,0,0,0,0,0,0,1768451545.899749,35.199248
RCOU,36984367,1507,1478,1440,1503,0,0,0,0,0,0,0,0,0,0,1768451545.939733,35.239232
RCOU,37024351,1507,1478,1420,1503,0,0,0,0,0,0,0,0,0,0,1768451545.979717,35.279216
RCOU,37064335,1507,1480,1420,1503,0,0,0,0,0,0,0,0,0,0,1768451546.0197012,35.3192
RCOU,37104319,1506,1482,1420,1503,0,0,0,0,0,0,0,0,0,0,1768451546.0596852,35.359184
RCOU,37145136,1507,1482,1400,1503,0,0,0,0,0,0,0,0,0,0,1768451546.1005023,35.400001
RCOU,37185120,1508,1484,1400,1504,0,0,0,0,0,0,0,0,0,0,1768451546.1404862,35.439985
RCOU,37225104,1508,1485,1380,1504,0,0,0,0,0,0,0,0,0,0,1768451546.1804702,35.479969
RCOU,37265088,1508,1487,1380,1504,0,0,0,0,0,0,0,0,0,0,1768451546.2204542,35.519953
RCOU,37305072,1508,1489,1380,1504,0,0,0,0,0,0,0,0,0,0,1768451546.2604382,35.559937
RCOU,37345056,1508,1489,1370,1504,0,0,0,0,0,0,0,0,0,0,1768451546.3004222,35.599921
RCOU,37385040,1508,1491,1370,1504,0,0,0,0,0,0,0,0,0,0,1768451546.3404062,35.639905
RCOU,37425024,1508,1491,1372,1504,0,0,0,0,0,0,0,0,0,0,1768451546.3803902,35.679889
RCOU,37465008,1508,1493,1372,1504,0,0,0,0,0,0,0,0,0,0,1768451546.4203742,35.719873
RCOU,37504992,1508,1496,1372,1504,0,0,0,0,0,0,0,0,0,0,1768451546.4603581,35.759857
RCOU,37544976,1508,1497,1376,1504,0,0,0,0,0,0,0,0,0,0,1768451546.5003421,35.799841
RCOU,37584960,1508,1499,1376,1504,0,0,0,0,0,0,0,0,0,0,1768451546.540326,35.839825
RCOU,37624944,1508,1500,1383,1504,0,0,0,0,0,0,0,0,0,0,1768451546.58031,35.879809
RCOU,37664928,1508,1502,1383,1504,0,0,0,0,0,0,0,0,0,0,1768451546.620294,35.919793
RCOU,37704912,1509,1504,1383,1504,0,0,0,0,0,0,0,0,0,0,1768451546.660278,35.959777
RCOU,37744896,1508,1507,1387,1504,0,0,0,0,0,0,0,0,0,0,1768451546.700262,35.999761
RCOU,37784880,1509,1510,1387,1504,0,0,0,0,0,0,0,0,0,0,1768451546.740246,36.039745
RCOU,37824864,1509,1512,1394,1504,0,0,0,0,0,0,0,0,0,0,1768451546.78023,36.079729
RCOU,37864848,1509,1515,1394,1504,0,0,0,0,0,0,0,0,0,0,1768451546.820214,36.119713
RCOU,37904832,1509,1517,1394,1504,0,0,0,0,0,0,0,0,0,0,1768451546.860198,36.159697
RCOU,37944816,1509,1520,1399,1504,0,0,0,0,0,0,0,0,0,0,1768451546.9001822,36.199681
RCOU,37984800,1509,1521,1399,1504,0,0,0,0,0,0,0,0,0,0,1768451546.9401662,36.239665
RCOU,38024784,1509,1523,1406,1504,0,0,0,0,0,0,0,0,0,0,1768451546.9801502,36.279649
RCOU,38064768,1509,1525,1406,1504,0,0,0,0,0,0,0,0,0,0,1768451547.0201342,36.319633
RCOU,38104752,1509,1526,1406,1504,0,0,0,0,0,0,0,0,0,0,1768451547.0601182,36.359617
RCOU,38144736,1509,1526,1412,1504,0,0,0,0,0,0,0,0,0,0,1768451547.1001022,36.399601
RCOU,38184720,1509,1526,1412,1504,0,0,0,0,0,0,0,0,0,0,1768451547.1400862,36.439585
RCOU,38224704,1508,1527,1421,1504,0,0,0,0,0,0,0,0,0,0,1768451547.1800702,36.479569
RCOU,38264688,1508,1527,1421,1504,0,0,0,0,0,0,0,0,0,0,1768451547.2200541,36.519553
RCOU,38304672,1508,1526,1421,1504,0,0,0,0,0,0,0,0,0,0,1768451547.2600381,36.559537
RCOU,38344656,1508,1527,1427,1504,0,0,0,0,0,0,0,0,0,0,1768451547.3000221,36.599521
RCOU,38384640,1508,1527,1427,1504,0,0,0,0,0,0,0,0,0,0,1768451547.340006,36.639505
RCOU,38424624,1507,1526,1434,1503,0,0,0,0,0,0,0,0,0,0,1768451547.37999,36.679489
RCOU,38464608,1506,1526,1434,1503,0,0,0,0,0,0,0,0,0,0,1768451547.419974,36.719473
RCOU,38504592,1508,1525,1434,1504,0,0,0,0,0,0,0,0,0,0,1768451547.459958,36.759457
RCOU,38544576,1506,1524,1441,1503,0,0,0,0,0,0,0,0,0,0,1768451547.499942,36.799441
RCOU,38584560,1507,1523,1441,1503,0,0,0,0,0,0,0,0,0,0,1768451547.539926,36.839425
RCOU,38624544,1505,1522,1448,1502,0,0,0,0,0,0,0,0,0,0,1768451547.57991,36.879409
RCOU,38664528,1506,1522,1448,1503,0,0,0,0,0,0,0,0,0,0,1768451547.619894,36.919393
RCOU,38704512,1506,1521,1448,1503,0,0,0,0,0,0,0,0,0,0,1768451547.659878,36.959377
RCOU,38744496,1506,1520,1453,1502,0,0,0,0,0,0,0,0,0,0,1768451547.6998622,36.999361
RCOU,38784480,1507,1520,1453,1503,0,0,0,0,0,0,0,0,0,0,1768451547.7398462,37.039345
RCOU,38824464,1506,1519,1456,1503,0,0,0,0,0,0,0,0,0,0,1768451547.7798302,37.079329
RCOU,38864448,1505,1520,1456,1502,0,0,0,0,0,0,0,0,0,0,1768451547.8198142,37.119313
RCOU,38904432,1506,1519,1456,1503,0,0,0,0,0,0,0,0,0,0,1768451547.8597982,37.159297
RCOU,38944416,1506,1518,1459,1503,0,0,0,0,0,0,0,0,0,0,1768451547.8997822,37.199281
RCOU,38984400,1505,1518,1459,1502,0,0,0,0,0,0,0,0,0,0,1768451547.9397662,37.239265
RCOU,39024384,1505,1519,1463,1502,0,0,0,0,0,0,0,0,0,0,1768451547.9797502,37.279249
RCOU,39064368,1505,1518,1463,1502,0,0,0,0,0,0,0,0,0,0,1768451548.0197341,37.319233
RCOU,39104352,1506,1518,1463,1503,0,0,0,0,0,0,0,0,0,0,1768451548.0597181,37.359217
RCOU,39144336,1505,1520,1467,1502,0,0,0,0,0,0,0,0,0,0,1768451548.0997021,37.399201
RCOU,39184320,1506,1519,1467,1503,0,0,0,0,0,0,0,0,0,0,1768451548.139686,37.439185
RCOU,39225137,1507,1519,1471,1503,0,0,0,0,0,0,0,0,0,0,1768451548.1805031,37.480002
RCOU,39265121,1508,1519,1471,1504,0,0,0,0,0,0,0,0,0,0,1768451548.220487,37.519986
RCOU,39305105,1508,1518,1471,1504,0,0,0,0,0,0,0,0,0,0,1768451548.260471,37.55997
RCOU,39345089,1507,1520,1474,1503,0,0,0,0,0,0,0,0,0,0,1768451548.300455,37.599954
RCOU,39385073,1506,1521,1474,1503,0,0,0,0,0,0,0,0,0,0,1768451548.340439,37.639938
RCOU,39425057,1507,1521,1476,1503,0,0,0,0,0,0,0,0,0,0,1768451548.380423,37.679922
RCOU,39465041,1506,1522,1476,1503,0,0,0,0,0,0,0,0,0,0,1768451548.420407,37.719906
RCOU,39505025,1507,1522,1476,1503,0,0,0,0,0,0,0,0,0,0,1768451548.460391,37.75989
RCOU,39545009,1506,1523,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451548.500375,37.799874
RCOU,39584993,1506,1523,1482,1503,0,0,0,0,0,0,0,0,0,0,1768451548.540359,37.839858
RCOU,39624977,1505,1523,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451548.5803432,37.879842
RCOU,39664961,1505,1523,1487,1502,0,0,0,0,0,0,0,0,0,0,1768451548.6203272,37.919826
RCOU,39704945,1506,1522,1487,1503,0,0,0,0,0,0,0,0,0,0,1768451548.6603112,37.95981
RCOU,39744929,1504,1522,1490,1501,0,0,0,0,0,0,0,0,0,0,1768451548.7002952,37.999794
RCOU,39784913,1504,1522,1490,1502,0,0,0,0,0,0,0,0,0,0,1768451548.7402792,38.039778
RCOU,39824897,1505,1521,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451548.7802632,38.079762
RCOU,39864881,1504,1520,1493,1502,0,0,0,0,0,0,0,0,0,0,1768451548.8202472,38.119746
RCOU,39904865,1504,1519,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451548.8602312,38.15973
RCOU,39944849,1503,1519,1495,1501,0,0,0,0,0,0,0,0,0,0,1768451548.9002151,38.199714
RCOU,39984833,1502,1518,1495,1501,0,0,0,0,0,0,0,0,0,0,1768451548.9401991,38.239698
RCOU,40024817,1503,1517,1496,1501,0,0,0,0,0,0,0,0,0,0,1768451548.9801831,38.279682
RCOU,40064801,1502,1517,1496,1501,0,0,0,0,0,0,0,0,0,0,1768451549.020167,38.319666
RCOU,40104785,1504,1516,1496,1501,0,0,0,0,0,0,0,0,0,0,1768451549.060151,38.35965
RCOU,40144769,1501,1515,1496,1500,0,0,0,0,0,0,0,0,0,0,1768451549.100135,38.399634
RCOU,40184753,1502,1514,1496,1501,0,0,0,0,0,0,0,0,0,0,1768451549.140119,38.439618
RCOU,40224737,1502,1513,1497,1500,0,0,0,0,0,0,0,0,0,0,1768451549.180103,38.479602
RCOU,40264721,1502,1512,1497,1500,0,0,0,0,0,0,0,0,0,0,1768451549.220087,38.519586
RCOU,40304705,1502,1511,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451549.260071,38.55957
RCOU,40344689,1501,1511,1497,1500,0,0,0,0,0,0,0,0,0,0,1768451549.300055,38.599554
RCOU,40384673,1503,1510,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451549.3400393,38.639538
RCOU,40424657,1501,1510,1494,1500,0,0,0,0,0,0,0,0,0,0,1768451549.3800232,38.679522
RCOU,40464641,1500,1510,1494,1500,0,0,0,0,0,0,0,0,0,0,1768451549.4200072,38.719506
RCOU,40504625,1502,1509,1494,1501,0,0,0,0,0,0,0,0,0,0,1768451549.4599912,38.75949
RCOU,40544609,1501,1509,1493,1500,0,0,0,0,0,0,0,0,0,0,1768451549.4999752,38.799474
RCOU,40584593,1502,1509,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451549.5399592,38.839458
RCOU,40624577,1501,1509,1493,1500,0,0,0,0,0,0,0,0,0,0,1768451549.5799432,38.879442
RCOU,40664561,1502,1509,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451549.6199272,38.919426
RCOU,40704545,1503,1508,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451549.6599112,38.95941
RCOU,40744529,1503,1509,1492,1501,0,0,0,0,0,0,0,0,0,0,1768451549.6998951,38.999394
RCOU,40784513,1504,1509,1492,1502,0,0,0,0,0,0,0,0,0,0,1768451549.7398791,39.039378
RCOU,40824497,1502,1508,1489,1501,0,0,0,0,0,0,0,0,0,0,1768451549.779863,39.079362
RCOU,40864481,1503,1508,1489,1501,0,0,0,0,0,0,0,0,0,0,1768451549.819847,39.119346
RCOU,40904465,1504,1508,1489,1502,0,0,0,0,0,0,0,0,0,0,1768451549.859831,39.15933
RCOU,40944449,1503,1508,1488,1501,0,0,0,0,0,0,0,0,0,0,1768451549.899815,39.199314
RCOU,40984433,1505,1508,1488,1502,0,0,0,0,0,0,0,0,0,0,1768451549.939799,39.239298
RCOU,41024417,1502,1509,1489,1501,0,0,0,0,0,0,0,0,0,0,1768451549.979783,39.279282
RCOU,41064401,1503,1509,1489,1501,0,0,0,0,0,0,0,0,0,0,1768451550.019767,39.319266
RCOU,41104385,1501,1509,1489,1500,0,0,0,0,0,0,0,0,0,0,1768451550.059751,39.35925
RCOU,41144369,1501,1510,1490,1500,0,0,0,0,0,0,0,0,0,0,1768451550.099735,39.399234
RCOU,41184353,1503,1510,1490,1501,0,0,0,0,0,0,0,0,0,0,1768451550.1397192,39.439218
RCOU,41224337,1502,1510,1490,1501,0,0,0,0,0,0,0,0,0,0,1768451550.1797032,39.479202
RCOU,41264321,1501,1510,1490,1500,0,0,0,0,0,0,0,0,0,0,1768451550.2196872,39.519186
RCOU,41305138,1502,1509,1490,1501,0,0,0,0,0,0,0,0,0,0,1768451550.2605042,39.560003
RCOU,41345122,1501,1509,1491,1500,0,0,0,0,0,0,0,0,0,0,1768451550.3004882,39.599987
RCOU,41385106,1501,1509,1491,1500,0,0,0,0,0,0,0,0,0,0,1768451550.3404722,39.639971
RCOU,41425090,1502,1509,1492,1500,0,0,0,0,0,0,0,0,0,0,1768451550.3804562,39.679955
RCOU,41465074,1502,1508,1492,1500,0,0,0,0,0,0,0,0,0,0,1768451550.4204402,39.719939
RCOU,41505058,1502,1507,1492,1501,0,0,0,0,0,0,0,0,0,0,1768451550.4604242,39.759923
RCOU,41545042,1501,1508,1492,1500,0,0,0,0,0,0,0,0,0,0,1768451550.5004082,39.799907
RCOU,41585026,1502,1508,1492,1501,0,0,0,0,0,0,0,0,0,0,1768451550.5403922,39.839891
RCOU,41625010,1500,1508,1493,1500,0,0,0,0,0,0,0,0,0,0,1768451550.5803761,39.879875
RCOU,41664994,1500,1508,1493,1500,0,0,0,0,0,0,0,0,0,0,1768451550.6203601,39.919859
RCOU,41704978,1502,1508,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.6603441,39.959843
RCOU,41744962,1500,1508,1493,1500,0,0,0,0,0,0,0,0,0,0,1768451550.700328,39.999827
RCOU,41784946,1502,1509,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.740312,40.039811
RCOU,41824930,1502,1509,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.780296,40.079795
RCOU,41864914,1502,1509,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.82028,40.119779
RCOU,41904898,1503,1508,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.860264,40.159763
RCOU,41944882,1502,1508,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.900248,40.199747
RCOU,41984866,1502,1507,1493,1501,0,0,0,0,0,0,0,0,0,0,1768451550.940232,40.239731
RCOU,42024850,1502,1507,1494,1501,0,0,0,0,0,0,0,0,0,0,1768451550.980216,40.279715
RCOU,42064834,1503,1506,1494,1501,0,0,0,0,0,0,0,0,0,0,1768451551.0202003,40.319699
RCOU,42104818,1503,1504,1494,1501,0,0,0,0,0,0,0,0,0,0,1768451551.0601842,40.359683
RCOU,42144802,1502,1504,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.1001682,40.399667
RCOU,42184786,1502,1504,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.1401522,40.439651
RCOU,42224770,1501,1504,1496,1500,0,0,0,0,0,0,0,0,0,0,1768451551.1801362,40.479635
